Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Cart_Abandonment_Rate_log,Discount_Usage_Rate_log,Recency,Frequency,Monetary,Engagement_Index,Support_Intensity,Purchase_to_Login_Ratio,Discount_to_Order_Value,Return_to_Purchase_Ratio,Signup_Quarter_Num,Lifetime_Value_Squared,High_Returns_Flag,Cross_Channel_Engagement,Gender_Male,Gender_Other,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_UK,Country_USA,City_Bangalore,City_Berlin,City_Birmingham,City_Brisbane,City_Calgary,City_Chennai,City_Chicago,City_Cologne,City_Delhi,City_Frankfurt,City_Glasgow,City_Hamburg,City_Houston,City_Hyderabad,City_Kyoto,City_Leeds,City_London,City_Los Angeles,City_Lyon,City_Manchester,City_Marseille,City_Melbourne,City_Montreal,City_Mumbai,City_Munich,City_Nagoya,City_New York,City_Nice,City_Osaka,City_Ottawa,City_Paris,City_Perth,City_Phoenix,City_Sydney,City_Tokyo,City_Toronto,City_Toulouse,City_Vancouver,City_Yokohama,Signup_Quarter_Q2,Signup_Quarter_Q3,Signup_Quarter_Q4,Membership_Stage_Growing,Membership_Stage_Newbie,Seasonal_Activity_Low,Seasonal_Activity_Moderate,Seasonal_Activity_Peak,Cluster,Segment_Name,Anomaly_Flag
46.0,0.7,17.0,48.6,15.3,50.8,12.0,23.4,81.06,59.0,32.16,6.0,33.6,5.0,2.0,52.5,31.1,2.0,1256.34,1926.0,0,3.9473901492654373,3.501344330267094,306.0,33.38088445078459,1896.8039999999999,23.294793976473866,0.20491803278688525,1.2999999999999998,0.3919083597367779,0.24590163934426232,4,1578390.1955999997,0,1632.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,Cost-Sensitive,0
40.0,2.2,26.0,32.6,10.5,53.8,8.0,15.0,61.15,4.0,65.0,7.6,33.5,12.0,5.0,26.4,18.1,2.0,935.84,2753.0,0,4.00369019395397,4.189654742026425,361.0,6.815084052703316,917.25,20.723355747137813,0.75,0.5555555555555556,1.0458567980691875,0.475,2,875796.5056,0,477.84000000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,Cost-Sensitive,0
36.0,1.4,0.0,33.0,5.1,75.1,4.0,6.0,199.48,43.0,47.8,2.1,11.6,6.0,1.0,23.9,19.9,3.0,1133.62,1416.0,0,4.33204826486764,3.8877303128591016,322.0,4.282655246252677,1196.8799999999999,0.0,0.8571428571428571,6.0,0.23842777334397447,0.3,2,1285094.3043999998,0,475.60999999999996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,Cost-Sensitive,0
38.0,2.7,17.0,30.4,9.8,41.5,11.0,14.0,85.47,1.0,12.4,10.2,20.7,4.0,3.0,45.2,21.7,2.0,1294.69,2254.0,0,3.7495040759303713,2.5952547069568657,364.0,5.183265457238059,1196.58,17.173132742878632,0.26666666666666666,0.7777777777777778,0.1434023360703134,0.6799999999999999,3,1676222.1961,1,980.84,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
20.0,5.0,24.0,56.2,14.5,22.7,9.0,19.0,66.29,66.0,15.3,8.2,30.4,2.0,5.0,62.5,33.0,1.0,1339.58,4461.0,1,3.1654750481410856,2.791165107812717,299.0,3.799240151969606,1259.5100000000002,26.942538978709017,0.1,0.76,0.22737405260811414,0.41,3,1794474.5764,1,2062.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,-1,Cost-Sensitive,1
29.0,4.4,14.0,22.7,8.6,35.2,5.0,14.0,121.7,1.0,9.3,8.3,3.4,5.0,4.0,35.0,24.3,3.0,1851.75,1098.0,0,3.5890591188317256,2.33214389523559,364.0,3.1810952056350823,1703.8,13.981403881248738,0.3333333333333333,0.9333333333333333,0.07579462102689487,0.5533333333333333,3,3428978.0625,1,850.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
32.0,0.5,15.0,28.0,8.0,55.4,4.0,14.3,107.02,84.0,33.84,8.7,11.0,3.0,2.0,16.3,25.6,3.0,1399.19,2618.0,0,4.032469158504013,3.5507661519843023,281.0,28.542914171656687,1530.386,14.977744774437012,0.19607843137254902,0.89375,0.31327531938529907,0.5686274509803921,4,1957732.6561000003,1,417.28000000000003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,Cost-Sensitive,0
50.0,3.0,0.0,26.8,8.52,78.4,1.0,16.900000000000002,68.54,3.0,45.84,6.4,16.7,6.0,1.0,29.8,14.8,2.0,837.92,442.0,0,4.37449836825309,3.8467375387295166,362.0,5.63145618127291,1158.3260000000002,0.0,0.33519553072625696,16.900000000000002,0.6591889559965487,0.35754189944134074,4,702109.9263999999,0,441.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,Cost-Sensitive,0
42.0,6.0,0.0,30.2,10.1,64.3,4.0,7.0,122.66,10.0,34.1,0.9,27.1,8.0,2.0,13.6,20.2,2.0,907.62,4038.0,0,4.178992036282385,3.55820113047182,355.0,1.1664722546242292,858.62,0.0,1.0,7.0,0.2757561054504286,0.1125,1,823774.0644,0,274.71999999999997,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cost-Sensitive,0
18.0,0.4,14.0,35.9,13.2,51.9,5.0,16.0,169.79,22.0,26.7,4.4,38.9,4.0,3.0,41.0,28.2,3.0,3156.4,2965.0,1,3.9684033388642534,3.3214324131932926,343.0,39.9002493765586,2716.64,18.790231835116472,0.23529411764705882,1.0666666666666667,0.1563323379588969,0.25882352941176473,2,9962860.96,0,1156.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,Cost-Sensitive,0
41.0,1.7,18.0,36.5,9.900000000000002,44.9,3.0,15.6,76.83,69.0,40.2,5.9,18.9,3.0,5.0,38.6,36.1,2.0,870.26,2737.0,0,3.8264651170664994,3.7184382563554808,296.0,9.171075837742505,1198.548,18.666670209749892,0.18072289156626503,0.8210526315789474,0.5165103430553771,0.35542168674698793,4,757352.4676,0,1393.46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Cost-Sensitive,0
33.0,1.4,0.0,33.6,6.9,64.0,4.0,8.0,101.11,32.0,26.0,1.4,8.0,4.0,2.0,2.0,16.56,1.0,692.85,1165.0,0,4.174387269895637,3.295836866004329,333.0,5.71020699500357,808.88,0.0,0.4444444444444444,8.0,0.2546273626481246,0.15555555555555556,2,480041.12250000006,0,33.12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
29.0,0.8,10.0,19.1,6.6,59.5,0.0,13.0,204.64,64.0,63.48,2.7,0.0,9.0,2.0,13.1,21.4,2.0,1852.41,1205.0,0,4.102643365036796,4.166355098198372,301.0,16.22971285892634,2660.3199999999997,10.802537126841733,0.6428571428571429,1.1818181818181819,0.30869480645788755,0.19285714285714287,4,3431422.8081000005,0,280.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Cost-Sensitive,0
38.0,1.4,0.0,29.2,6.8,52.1,4.0,9.0,53.47,1.0,34.7,5.3,20.6,2.0,1.0,54.2,19.8,2.0,486.6,1416.0,0,3.9721769282478934,3.5751506887855933,364.0,6.4239828693790155,481.23,0.0,0.2,9.0,0.6370479162841932,0.53,3,236779.56000000003,0,1073.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1,Cost-Sensitive,0
50.0,4.8,15.0,33.9,13.060000000000002,34.6,8.0,15.0,69.44,47.0,23.6,9.5,18.1,8.0,4.0,56.1,34.8,2.0,1059.04,2319.0,0,3.572345637857985,3.202746442938317,318.0,3.1243490939387626,1041.6,18.796545690982224,0.5,0.9375,0.3350369108461102,0.59375,1,1121565.7215999998,1,1952.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
49.0,1.8,0.0,13.2,5.8,58.6,1.0,10.0,198.35,84.0,40.2,10.9,11.9,9.0,2.0,0.9,6.6,4.0,2134.96,0.0,1,4.087655574071304,3.7184382563554808,281.0,5.55247084952804,1983.5,0.0,0.8181818181818182,10.0,0.20165537998495112,0.990909090909091,1,4558054.2016,1,5.9399999999999995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,Cost-Sensitive,0
27.0,1.6,9.0,10.5,7.0,72.8,1.0,7.0,121.17,44.0,37.8,6.2,0.0,9.0,2.0,6.3,5.3,1.0,826.32,206.0,1,4.301358731606427,3.6584202466292277,321.0,4.372267332916927,848.19,8.713178600345556,1.125,0.7,0.3094049275599574,0.775,1,682804.7424000001,0,33.39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cost-Sensitive,0
38.0,2.1,10.0,39.6,8.9,38.9,5.0,15.0,217.21,14.0,40.2,16.85,32.0,4.0,1.0,51.3,16.0,2.0,2779.71,2268.0,0,3.686376323895818,3.7184382563554808,351.0,7.139457401237506,3258.15,15.218145458040084,0.25,1.3636363636363635,0.18422620411530177,1.053125,1,7726787.6841,1,820.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
41.0,3.6,17.0,20.4,9.5,51.4,1.0,10.4,60.9,7.0,40.2,5.1,3.2,4.0,2.0,19.6,19.7,1.0,392.62,1704.0,0,3.9589065913269965,3.7184382563554808,358.0,2.888086642599278,633.36,14.87993033844136,0.3508771929824561,0.5777777777777778,0.6494345718901454,0.4473684210526315,4,154150.4644,0,386.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
49.0,2.1,18.0,46.9,14.9,45.4,9.0,29.9,51.36,3.0,22.08,1.3,22.9,6.0,2.0,25.2,25.6,2.0,1156.03,2612.0,0,3.8372994592322094,3.138966441639899,362.0,14.231318419800095,1535.664,23.2564740902535,0.1941747572815534,1.5736842105263158,0.4216959511077158,0.04207119741100324,4,1336405.3609,0,645.12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
38.0,6.3,24.0,41.4,13.66,48.1,4.0,13.0,104.41,8.0,11.4,5.8,24.7,5.0,4.0,43.3,39.5,4.0,1458.06,1966.9845449664917,0,3.893859034800475,2.517696472610991,357.0,2.0631645770512614,1357.33,23.85360888389771,0.35714285714285715,0.52,0.10814913196091454,0.41428571428571426,3,2125938.9636,0,1710.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Cost-Sensitive,0
35.0,1.7,5.0,20.8,6.9,70.2,3.0,8.0,142.89,9.0,62.2,5.4,22.0,7.0,3.0,47.2,12.8,2.0,1125.37,21.0,0,4.26549281841793,4.146304301152812,356.0,4.703115814226925,1143.12,8.9528397301661,0.7777777777777778,1.3333333333333333,0.4322746542497742,0.6000000000000001,3,1266457.6368999998,0,604.1600000000001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
24.0,3.2,3.0,22.4,8.3,73.5,5.0,10.4,103.77,17.0,34.92,4.9,9.3,4.0,1.0,0.2,12.3,1.0,984.68,2218.0,0,4.310799125385514,3.581294243433999,348.0,3.2489846922836616,1079.208,8.231565819375113,0.3508771929824561,2.6,0.3333015176100029,0.4298245614035088,4,969594.7024,0,2.4600000000000004,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
23.0,0.3,26.0,36.7,8.3,46.5,9.0,14.0,82.7,20.0,60.5,3.4,35.2,4.0,3.0,53.7,32.2,3.0,959.75,3218.0,0,3.8607297110405954,4.119037174812473,345.0,46.51162790697675,1157.8,19.932992416575797,0.26666666666666666,0.5185185185185185,0.7228195937873357,0.22666666666666666,2,921120.0625,0,1729.1400000000003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,Cost-Sensitive,0
47.0,4.8,16.0,45.7,12.7,41.7,7.0,20.0,102.42,14.0,40.2,5.4,48.3,3.0,4.0,29.8,32.9,2.0,1717.65,4181.0,0,3.754198920234579,3.7184382563554808,351.0,4.16579879191835,2048.4,21.019060547915753,0.14285714285714285,1.1764705882352942,0.3887062463740089,0.2571428571428572,3,2950321.5225000004,0,980.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
54.0,4.0,20.0,37.4,15.3,56.9,7.0,22.0,152.76,12.0,32.3,0.3,30.0,3.0,9.0,33.9,36.4,2.0,2721.55,4435.0,0,4.05871738457895,3.505557396986398,353.0,5.4986253436640835,3360.72,22.53535183377695,0.13043478260869565,1.0476190476190477,0.21006763787721122,0.013043478260869565,2,7406834.402500001,0,1233.9599999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
37.0,3.8,6.0,32.8,10.5,51.2,7.0,13.0,119.3,6.0,16.9,16.6,8.8,7.0,4.0,48.4,10.9,1.0,1333.02,1.0,0,3.955082494888593,2.884800712846709,359.0,3.4201525914233097,1550.8999999999999,12.737126568022772,0.5,1.8571428571428572,0.14048212801330007,1.1857142857142857,3,1776942.3203999999,1,527.56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
50.0,1.9,19.0,33.3,13.0,27.4,8.0,19.5,141.59,18.0,32.04,13.1,32.0,5.0,5.0,42.7,23.38,1.0,2051.75,2366.0,0,3.3463891451671604,3.497718948652777,347.0,10.25775907417149,2761.005,20.185850954960912,0.24390243902439024,0.975,0.22470018935409214,0.6390243902439025,4,4209678.0625,1,998.326,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Cost-Sensitive,0
42.0,1.5,25.0,46.2,11.7,34.5,9.0,26.0,80.27,25.0,40.2,11.4,30.3,0.0,8.0,68.9,21.380000000000003,1.0,1694.95,2850.1957350615357,0,3.56953269648137,3.7184382563554808,340.0,17.321785476349103,2087.02,23.818950140583247,0.0,1.0,0.4946474713916575,0.4222222222222222,2,2872855.5025,1,1473.0820000000003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
30.0,1.4,14.0,39.0,12.1,22.1,9.0,23.4,153.4,4.0,65.64,14.4,36.6,3.0,3.0,68.6,36.2,3.0,2763.37,2932.6977876048986,1,3.139832617527748,4.1993049978585875,361.0,16.70235546038544,3589.56,18.764025062146864,0.12295081967213116,1.5599999999999998,0.42512953367875644,0.5901639344262296,4,7636213.756899999,1,2483.32,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,Cost-Sensitive,0
42.0,3.5,6.0,9.0,5.9,76.0,1.0,4.0,159.6,84.0,73.8,0.3,19.7,7.0,1.0,0.0,2.3,3.0,596.21,1179.9272958113238,1,4.343805421853684,4.314817884980432,281.0,1.1425307055127107,638.4,6.829914344887515,1.4,0.5714285714285714,0.45952677459526775,0.06,2,355466.36410000006,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
56.0,5.4,9.0,19.6,9.3,54.3,5.0,10.0,88.03,53.0,57.5,3.5,19.7,8.0,1.0,0.0,20.9,1.0,922.74,728.0,0,4.012772908528289,4.069026754237811,312.0,1.8515089798185518,880.3,11.793983335077836,0.7272727272727273,1.0,0.6458497135796922,0.3181818181818182,2,851449.1076,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cost-Sensitive,0
37.0,4.3,7.0,19.2,7.8,59.8,4.0,16.0,107.13,12.0,33.2,3.3,38.5,7.0,2.0,40.7,19.0,3.0,1438.14,3446.0,0,4.107589788972121,3.5322256440685598,353.0,3.72006510113927,1714.08,10.158539893923287,0.4117647058823529,2.0,0.3070378248404698,0.1941176470588235,3,2068246.6596000004,0,773.3000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
56.0,2.6,6.0,22.9,5.9,62.8,2.0,11.7,82.54,21.0,30.84,9.7,29.2,7.0,4.0,45.5,6.8,3.0,619.33,2499.0,0,4.155753190350744,3.460723360976182,344.0,4.498269896193771,965.718,9.324228649597051,0.5511811023622047,1.6714285714285713,0.36916447210916925,0.7637795275590551,4,383569.64890000003,1,309.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
18.0,0.7,7.0,23.7,6.6,48.1,6.0,11.0,83.69,10.0,27.2,6.9,8.9,11.0,4.0,44.2,20.3,1.0,874.59,2660.0,1,3.893859034800475,3.339321977944068,355.0,15.691868758915836,920.5899999999999,10.306948527193198,0.9166666666666666,1.375,0.32117133073562404,0.5750000000000001,2,764907.6681,0,897.2600000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
47.0,0.9,5.0,11.2,1.0,63.2,0.0,5.0,171.12,36.0,36.6,1.0,0.0,3.0,0.0,16.4,4.0,2.0,716.0,1903.0,1,4.162003210695915,3.6270040503958487,329.0,5.549389567147614,855.6,3.825862365544778,0.5,0.8333333333333334,0.2126423425517081,0.16666666666666666,2,512656.0,0,65.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
39.0,9.3,12.0,23.5,9.5,78.3,6.0,10.0,63.25,3.0,35.8,2.7,31.4,5.0,4.0,23.2,21.8,2.0,636.69,1636.0,0,4.373238128640803,3.6054978451748854,362.0,1.07515320933233,632.5,13.888571251995003,0.45454545454545453,0.7692307692307693,0.5571984435797664,0.24545454545454548,2,405374.1561000001,0,505.76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cost-Sensitive,0
38.0,1.2,12.0,36.7,9.7,63.4,3.0,26.0,96.02,8.0,27.72,5.4,28.2,4.0,4.0,27.9,31.1,2.0,2284.67,3337.0,0,4.165113633110308,3.3575937441800234,357.0,21.64862614487927,2496.52,16.225808579974156,0.14814814814814814,2.0,0.2857142857142857,0.2,4,5219717.008900001,0,867.6899999999999,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Cost-Sensitive,0
39.0,0.9,17.0,39.1,11.2,30.7,9.0,18.0,133.43,32.0,61.8,3.1,23.9,3.0,7.0,39.1,36.7,2.0,2162.26,2526.0,0,3.456316680883235,4.139955073474153,333.0,19.97780244173141,2401.7400000000002,19.526057646943173,0.15789473684210525,1.0,0.45971881276500776,0.1631578947368421,3,4675368.307600001,0,1434.9700000000003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
18.0,0.8,5.0,18.3,4.1,68.8,1.0,2.6,97.98,15.0,12.72,5.4,0.0,8.0,0.0,0.0,3.2,5.0,175.66,1100.0,1,4.2456340097683265,2.6188546222977394,350.0,3.2459425717852683,254.74800000000002,7.212209223079099,2.2222222222222223,0.43333333333333335,0.12851081026469993,1.5,4,30856.435599999997,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,Cost-Sensitive,0
35.0,1.3,12.0,27.0,9.3,61.3,3.0,6.0,49.46,43.0,75.6,5.3,0.0,3.0,0.0,27.1,18.7,2.0,261.59,829.0,0,4.131961425793407,4.338597076746545,322.0,4.611837048424289,296.76,14.443617747996825,0.42857142857142855,0.46153846153846156,1.4982164090368608,0.7571428571428571,2,68429.32809999998,0,506.77,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,Cost-Sensitive,0
42.0,1.6,2.0,13.8,9.2,61.8,2.0,7.0,70.73,6.0,32.1,2.9,32.6,8.0,0.0,38.0,16.8,3.0,441.47,2199.0,0,4.139955073474153,3.4995332823830174,359.0,4.372267332916927,495.11,6.332360576976322,1.0,2.3333333333333335,0.4475115014638227,0.3625,3,194895.76090000002,0,638.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
55.0,5.3,18.0,42.1,9.5,62.0,8.0,24.7,108.17,74.0,61.92,1.9,41.7,4.0,5.0,36.6,29.4,4.0,1807.29,3579.0,0,4.143134726391533,4.1418640781900775,291.0,4.659498207885305,2671.799,19.308983084099157,0.1556420233463035,1.3,0.5671887881286067,0.07392996108949416,4,3266297.1440999997,0,1076.04,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,Cost-Sensitive,0
